numero_precatorio;numero_processo;beneficiario;cpf_cnpj_beneficiario;valor_original;valor_atualizado;data_requisicao;data_atualizacao;tipo;status;entidade_devedora;id_entidade;regime;ordem_cronologica;observacoes;timestamp_extracao
2023.06087-1;;Não informado;;93451.47;125389.52;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06088-0;;Não informado;;80795.41;149645.50;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06100-2;;Não informado;;55392.45;72826.01;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06104-5;;Não informado;;51391.98;68024.06;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06278-5;;Não informado;;487296.69;823309.82;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06213-0;;Não informado;;73573.75;99902.23;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06418-4;;Não informado;;59368.96;84125.96;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06428-1;;Não informado;;388548.02;527590.54;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06338-2;;Não informado;;679317.90;885612.55;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06440-0;;Não informado;;42626.40;54098.76;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06401-0;;Não informado;;209286.07;280811.82;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06410-9;;Não informado;;62506.65;91662.03;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06529-6;;Não informado;;98661.94;131576.36;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06627-6;;Não informado;;251862.74;316757.52;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06646-2;;Não informado;;366745.85;497986.43;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06581-4;;Não informado;;230430.37;289802.91;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06634-9;;Não informado;;42118.44;60978.24;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06780-9;;Não informado;;107516.71;1067638.88;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06769-8;;Não informado;;102859.68;147881.45;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06666-7;;Não informado;;42853.74;57499.47;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06881-3;;Não informado;;427581.19;552750.17;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07163-6;;Não informado;;26525.01;43517.61;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06717-5;;Não informado;;57364.84;82429.87;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06887-2;;Não informado;;63972.66;105243.37;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06906-2;;Não informado;;70133.10;109049.17;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07065-6;;Não informado;;105824.42;155895.89;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06984-4;;Não informado;;170679.45;222511.23;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07088-5;;Não informado;;118603.59;155931.48;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07087-7;;Não informado;;107994.44;137059.79;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07089-3;;Não informado;;104705.36;136502.19;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07090-7;;Não informado;;114745.81;145628.20;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.06990-9;;Não informado;;55528.51;91956.16;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07020-6;;Não informado;;97790.70;141724.05;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07138-5;;Não informado;;51053.32;76520.68;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07198-9;;Não informado;;46891.91;63284.92;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07278-0;;Não informado;;65807.84;91872.47;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07417-1;;Não informado;;41224.29;55976.47;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07421-0;;Não informado;;67806.54;88397.97;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07249-7;;Não informado;;28791.65;71647.32;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07250-0;;Não informado;;31030.29;77218.13;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07252-7;;Não informado;;44218.00;60797.67;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07306-0;;Não informado;;67344.53;95724.14;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07441-4;;Não informado;;54361.80;70275.53;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07443-0;;Não informado;;42758.13;55275.03;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07452-0;;Não informado;;72052.60;90617.62;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07384-1;;Não informado;;29871.13;74333.58;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07387-6;;Não informado;;24580.56;61168.12;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07359-0;;Não informado;;105214.58;139265.36;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07864-9;;Não informado;;186489.30;241081.68;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07366-3;;Não informado;;102803.00;175706.90;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07368-0;;Não informado;;144034.21;433514.21;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07866-5;;Não informado;;138272.47;183021.83;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07552-6;;Não informado;;63052.22;100446.78;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07871-1;;Não informado;;68299.24;107069.62;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07874-6;;Não informado;;48897.00;65209.43;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07875-4;;Não informado;;248879.14;304568.66;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07876-2;;Não informado;;223980.37;352246.83;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07501-1;;Não informado;;42861.16;56350.78;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07509-7;;Não informado;;532360.07;694026.71;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07897-5;;Não informado;;62304.32;94805.60;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07925-4;;Não informado;;62648.95;78105.55;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07590-9;;Não informado;;278019.52;346611.81;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07926-2;;Não informado;;167596.44;226186.75;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07936-0;;Não informado;;63547.03;95934.11;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07597-6;;Não informado;;50225.38;70148.66;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07599-2;;Não informado;;44647.76;69448.94;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07600-0;;Não informado;;48803.48;75855.08;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07942-4;;Não informado;;210567.80;267239.48;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07947-5;;Não informado;;55899.55;78342.33;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07564-0;;Não informado;;76200.41;95000.39;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07566-6;;Não informado;;41053.60;62036.49;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07949-1;;Não informado;;49475.75;67180.72;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07645-0;;Não informado;;47884.64;79379.62;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07554-2;;Não informado;;137741.16;197976.91;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07559-3;;Não informado;;75711.84;99540.49;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07688-3;;Não informado;;680008.08;963980.56;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07573-9;;Não informado;;54495.65;75214.63;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07712-0;;Não informado;;277669.95;402249.35;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07745-6;;Não informado;;277669.95;402249.35;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07747-2;;Não informado;;54655.93;71857.69;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07677-8;;Não informado;;54549.20;78813.03;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07757-0;;Não informado;;204025.73;263751.68;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07666-2;;Não informado;;235408.23;304321.01;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07760-0;;Não informado;;78009.53;114180.59;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07841-0;;Não informado;;119027.28;157548.28;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07693-0;;Não informado;;32686.66;41108.69;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07990-4;;Não informado;;37963.48;65930.55;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07971-8;;Não informado;;81424.55;108588.44;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08241-7;;Não informado;;285593.68;522484.56;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08425-8;;Não informado;;217761.93;398212.81;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08013-9;;Não informado;;1032992.97;1593104.48;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08014-7;;Não informado;;1067425.21;1646206.65;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08015-5;;Não informado;;506032.57;780414.48;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08016-3;;Não informado;;875723.55;1350560.13;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.07983-1;;Não informado;;573892.62;885069.82;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08017-1;;Não informado;;490610.03;756629.51;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08253-0;;Não informado;;130941.02;216328.59;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08069-4;;Não informado;;251450.96;360629.93;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08077-5;;Não informado;;142679.47;204505.50;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08078-3;;Não informado;;100385.37;143885.14;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08079-1;;Não informado;;120313.14;172451.69;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08080-5;;Não informado;;133027.83;190673.15;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08156-9;;Não informado;;118981.34;163464.68;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08169-0;;Não informado;;369468.96;485751.23;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08381-2;;Não informado;;444482.48;584373.63;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08382-0;;Não informado;;453327.70;596002.68;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08403-7;;Não informado;;332212.15;509282.73;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08181-0;;Não informado;;50913.94;72302.75;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09139-4;;Não informado;;68600.69;91486.44;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08577-7;;Não informado;;72104.30;106233.64;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08583-1;;Não informado;;74255.41;135360.04;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09373-7;;Não informado;;662861.23;871482.31;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09182-3;;Não informado;;70484.92;111412.62;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08351-0;;Não informado;;118761.65;267808.32;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09170-0;;Não informado;;28818.59;41303.50;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08330-8;;Não informado;;123067.87;149127.10;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08482-7;;Não informado;;226053.91;303310.26;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08465-7;;Não informado;;425369.45;586512.81;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08429-0;;Não informado;;42536.93;58651.27;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08503-3;;Não informado;;51932.65;70516.84;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08504-1;;Não informado;;51932.65;70516.84;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08505-0;;Não informado;;155797.94;211550.49;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08507-6;;Não informado;;55791.38;75295.58;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09106-8;;Não informado;;98715.94;145631.12;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08721-4;;Não informado;;240730.17;323002.29;;;alimentar;cancelado;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08569-6;;Não informado;;117679.77;168673.45;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08639-0;;Não informado;;139301.08;217230.02;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08657-9;;Não informado;;139301.08;217230.02;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08744-3;;Não informado;;94999.96;125744.96;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08703-6;;Não informado;;53081.87;77841.23;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08850-4;;Não informado;;41195.74;59590.36;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08769-9;;Não informado;;331591.89;413401.44;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08925-0;;Não informado;;557914.31;752956.47;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08795-8;;Não informado;;226894.89;267612.97;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09264-1;;Não informado;;233183.77;303996.81;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09265-0;;Não informado;;125236.74;163268.51;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09267-6;;Não informado;;124531.41;162348.99;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09244-7;;Não informado;;152657.45;199016.32;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09245-5;;Não informado;;203115.28;264797.14;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09246-3;;Não informado;;125236.74;163268.52;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09010-0;;Não informado;;60869.11;73757.95;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09011-8;;Não informado;;75345.64;91299.84;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08878-4;;Não informado;;365701.81;490684.33;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08884-9;;Não informado;;173242.71;217880.31;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09082-7;;Não informado;;101805.20;122357.41;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08959-4;;Não informado;;166570.51;209488.95;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09212-9;;Não informado;;85512.72;112425.98;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.08970-5;;Não informado;;60620.75;74913.66;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09305-2;;Não informado;;128546.05;155765.27;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09324-9;;Não informado;;57720.91;69943.13;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09325-7;;Não informado;;49357.86;64346.81;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09326-5;;Não informado;;49796.45;58732.81;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09462-8;;Não informado;;76071.80;93093.73;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09463-6;;Não informado;;142267.57;174101.55;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09466-0;;Não informado;;4362897.14;5439300.48;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09467-9;;Não informado;;47412.36;61810.50;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09468-7;;Não informado;;77084.14;102031.01;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09430-0;;Não informado;;106020.86;137057.12;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09566-7;;Não informado;;62220.92;80435.31;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09478-4;;Não informado;;214476.20;267391.24;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09479-2;;Não informado;;80698.88;96990.19;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09480-6;;Não informado;;51609.68;69651.99;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09241-2;;Não informado;;104418.47;136128.18;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09489-0;;Não informado;;450782.27;557065.82;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09685-0;;Não informado;;46029.77;56329.45;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09609-4;;Não informado;;75789.48;102284.85;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09687-6;;Não informado;;416480.36;500558.49;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09588-8;;Não informado;;107133.90;128761.85;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09688-4;;Não informado;;416480.36;500558.49;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09649-3;;Não informado;;238378.17;286501.43;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09692-2;;Não informado;;53586.47;65577.05;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09676-0;;Não informado;;476311.69;784927.18;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09624-8;;Não informado;;48391.87;72528.30;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09619-1;;Não informado;;181381.39;228115.99;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09652-3;;Não informado;;74669.40;88069.41;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09699-0;;Não informado;;360048.77;428215.70;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09781-3;;Não informado;;188441.91;224119.03;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09842-9;;Não informado;;48658.38;70609.41;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09843-7;;Não informado;;99410.29;126165.32;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09816-0;;Não informado;;54574.50;67441.85;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09861-5;;Não informado;;204765.03;264707.40;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09862-3;;Não informado;;70339.19;90152.92;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.10284-1;;Não informado;;91686.58;115310.48;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09867-4;;Não informado;;121704.25;160008.00;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09870-4;;Não informado;;481448.24;770457.07;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09887-9;;Não informado;;357258.60;465750.57;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09908-5;;Não informado;;932724.12;1152637.89;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09909-3;;Não informado;;178027.54;225941.41;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09914-0;;Não informado;;55009.26;74240.04;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
2023.09937-9;;Não informado;;107955.60;137010.49;;;alimentar;pendente;MUNICÍPIO DO RIO DE JANEIRO;2;geral;;;2025-11-18
